list_name,master_item_name,master_material,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"Primary List","Straws","PLASTIC","Straws","PLASTIC","2","","34.4078025818","-119.691871643","2.96969461441","82.5393753052","Santa Barbara, California, United States of America","20200917011856","2020-09-17 01:18:56","","GCSCI","0","","773723","23137"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","43","","34.4080581665","-119.692626953","4.29420995712","65","Santa Barbara, California, United States of America","20200917012503","2020-09-17 01:25:03","","GCSCI","0","","773752","23137"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","15","","34.4080657959","-119.692344666","2.39344191551","65","Santa Barbara, California, United States of America","20200917012728","2020-09-17 01:27:28","","GCSCI","0","","773764","23137"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","34.411416551937","-119.85342443093","15.387075589038","6.7473226323236","Santa Barbara County, California, United States of America","20210423223858","2021-04-23 22:38:58","Default","Anayen51","0","","1521227","38094"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","34.441113794407","-119.70857928931","150.10595321655","65","Santa Barbara, California, United States of America","20210519203114","2021-05-19 20:31:14","Default","Debri","0","","1576696","40196"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","34.440935826476","-119.70863732952","148.84110641479","65","Santa Barbara, California, United States of America","20210519203114","2021-05-19 20:31:14","Default","Debri","0","","1576697","40196"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","34.440760053521","-119.70849629884","147.6180267334","65","Santa Barbara, California, United States of America","20210519203155","2021-05-19 20:31:55","Default","Debri","0","","1576747","40200"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","20","","34.454238439361","-119.91722534536","48.512676979415","4.7620001098081","Goleta, California, United States of America","20210812153004","2021-08-12 15:30:04","Default","Ambermceldowney","0","","1681493","43335"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","35.123408445876","-120.63517786828","6.6402339311317","4.7476450722403","Grover Beach, California, United States of America","20220502014515","2022-05-02 01:45:15","Default","kvakili","0","","2036903","51219"
"Primary List","Straws","PLASTIC","Straws","PLASTIC","1","","35.124328112491","-120.6355863947","6.2326337350532","4.7469288389582","Grover Beach, California, United States of America","20220502014858","2022-05-02 01:48:58","Default","kvakili","0","","2036909","51219"
"Primary List","Six-pack rings","PLASTIC","Six-pack rings","PLASTIC","1","","34.4060440063","-119.693229675","1.02563893795","392.429718018","Santa Barbara, California, United States of America","20200917000907","2020-09-17 00:09:07","","GCSCI","0","","773617","23137"
"Primary List","Six-pack rings","PLASTIC","Six-pack rings","PLASTIC","1","","34.4081420898","-119.693611145","1.12452089787","65","Santa Barbara, California, United States of America","20200917004814","2020-09-17 00:48:14","","GCSCI","0","","773662","23137"
"Primary List","Six-pack rings","PLASTIC","Six-pack rings","PLASTIC","1","","34.4085426331","-119.692909241","2.21252298355","91.1196899414","Santa Barbara, California, United States of America","20200917010044","2020-09-17 01:00:44","","GCSCI","0","","773674","23137"
"Primary List","Six-pack rings","PLASTIC","Six-pack rings","PLASTIC","3","","34.4079856873","-119.692680359","2.29211997986","67.4043960571","Santa Barbara, California, United States of America","20200917011550","2020-09-17 01:15:50","","GCSCI","0","","773710","23137"
"Primary List","Six-pack rings","PLASTIC","Six-pack rings","PLASTIC","6","","34.4233346","-119.8633218","-30.620634135357","16.756999969482","Goleta, California, United States of America","20210429181657","2021-04-29 18:16:57","Default","Kgalaviz","0","","1543717","38681"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","3","","35.3278999329","-120.832939148","39.7049293518","5844.65429688","Baywood-Los Osos, CA","20160416211848","2016-04-16 21:18:48","","anonymous","0","","95190","4216"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","35.12873455","-120.63612901","-29.036315918","3.21600008011","Santa Barbara, CA","20180211010727","2018-02-11 01:07:27","","saunieindiego ","0","","245524","10216"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","34.4005317688","-119.721565247","59.5862617493","14.5818986893","Santa Barbara, California, United States of America","20200117200303","2020-01-17 20:03:03","","Maria Petueli","0","","614199","18982"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","34.4005317688","-119.721565247","59.5862617493","14.38514328","Santa Barbara, California, United States of America","20200117200303","2020-01-17 20:03:03","","Maria Petueli","0","","614200","18982"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","34.4005317688","-119.721565247","59.5307312012","14.2615652084","Santa Barbara, California, United States of America","20200117200304","2020-01-17 20:03:04","","Maria Petueli","0","","614201","18982"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","34.4005317688","-119.721565247","59.5307312012","14.2615652084","Santa Barbara, California, United States of America","20200117200304","2020-01-17 20:03:04","","Maria Petueli","0","","614202","18982"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","6","","34.4085845947","-119.693359375","1.56259703636","65","Santa Barbara, California, United States of America","20200917003940","2020-09-17 00:39:40","","GCSCI","0","","773655","23137"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","2","","34.4087409973","-119.69304657","2.16993236542","79.207572937","Santa Barbara, California, United States of America","20200917010051","2020-09-17 01:00:51","","GCSCI","0","","773676","23137"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","34.440783389506","-119.70792243702","150.88788223267","65","Santa Barbara, California, United States of America","20210519203118","2021-05-19 20:31:18","Default","Debri","0","","1576731","40198"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","13","","34.454239406667","-119.91722574397","48.573706464842","4.7593766557833","Goleta, California, United States of America","20210812153006","2021-08-12 15:30:06","Default","Ambermceldowney","0","","1681494","43335"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","35.1256712703","-120.63584447472","7.8719025403261","4.7466179720377","Grover Beach, California, United States of America","20220502015730","2022-05-02 01:57:30","Default","kvakili","0","","2036914","51219"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","35.126576964566","-120.63633125811","6.0317766014487","4.7408588195798","Grover Beach, California, United States of America","20220502020324","2022-05-02 02:03:24","Default","kvakili","0","","2036927","51219"
"Primary List","Plastic Utensils","PLASTIC","Plastic Utensils","PLASTIC","1","","35.122603508857","-120.63483064576","5.8096921769902","4.8089144963487","Grover Beach, California, United States of America","20220925021650","2022-09-25 02:16:50","","kvakili","0","","2206487","55607"
"Primary List","Plastic Fragments","PLASTIC","Plastic or Foam Fragments","PLASTIC","1","","35.3622245789","-120.861679077","0.910675048828","5","unknown, unknown","20171021194740","2017-10-21 19:47:40","","anonymous","0","","221207","9543"
"Primary List","Plastic Fragments","PLASTIC","Plastic or Foam Fragments","PLASTIC","1","","35.3608016968","-120.861808777","1.78622436523","5","unknown, unknown","20171021195435","2017-10-21 19:54:35","","anonymous","0","","221218","9543"
"Primary List","Plastic Fragments","PLASTIC","Plastic or Foam Fragments","PLASTIC","1","","34.5100517273","-120.500762939","7.46855306625","91.2838134766","Port Aransas, Texas, United States","20161119025945","2016-11-19 02:59:45","","Coastie16","0","","386041","14003"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.4083404541","-119.692550659","-1.11277389526","5","Santa Barbara, California, United States of America","20200731000848","2020-07-31 00:08:48","","GCSCI","0","","745751","22390"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","3","","34.4079322815","-119.692344666","0.860917806625","65","Santa Barbara, California, United States of America","20200731224502","2020-07-31 22:45:02","","GCSCI","0","","746128","22401"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","3","","34.4079666138","-119.692817688","1","65","Santa Barbara, California, United States of America","20200731225558","2020-07-31 22:55:58","","GCSCI","0","","746140","22401"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","300","","34.3941726685","-119.689422607","2.93834495544","1050.6661377","Santa Barbara, California, United States of America","20200917001521","2020-09-17 00:15:21","","GCSCI","0","","773639","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","5","","34.4081954956","-119.692642212","6.20231342316","11.8824672699","Santa Barbara, California, United States of America","20200917010537","2020-09-17 01:05:37","","GCSCI","0","","773685","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","43","","34.4064102173","-119.692596436","1.73109066486","547.176147461","Santa Barbara, California, United States of America","20200917011151","2020-09-17 01:11:51","","GCSCI","0","","773691","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","4","","34.4088783264","-119.693733215","1.62353777885","65","Santa Barbara, California, United States of America","20200917011349","2020-09-17 01:13:49","","GCSCI","0","","773699","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","56","","34.4078025818","-119.691871643","2.96969461441","82.5393753052","Santa Barbara, California, United States of America","20200917011946","2020-09-17 01:19:46","","GCSCI","0","","773728","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","60","","34.4081077576","-119.692268372","2.29111623764","183.711761475","Santa Barbara, California, United States of America","20200917012623","2020-09-17 01:26:23","","GCSCI","0","","773760","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","50","","34.4080200195","-119.692619324","1.20781385899","65","Santa Barbara, California, United States of America","20200917013021","2020-09-17 01:30:21","","GCSCI","0","","773777","23137"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.441956343488","-119.70814912114","157.74426269531","65","Santa Barbara, California, United States of America","20210428213027","2021-04-28 21:30:27","Default","Debri","0","","1541842","38623"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.44097707106","-119.70840774341","149.20977020264","65","Santa Barbara, California, United States of America","20210428213027","2021-04-28 21:30:27","Default","Debri","0","","1541849","38623"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.441081996614","-119.70856575587","149.37830734253","65","Santa Barbara, California, United States of America","20210428213027","2021-04-28 21:30:27","Default","Debri","0","","1541850","38623"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","3","","34.44115210073","-119.70851005767","149.51684951782","65","Santa Barbara, California, United States of America","20210428213027","2021-04-28 21:30:27","Default","Debri","0","","1541851","38623"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.441113118657","-119.70827609394","149.7582244873","65","Santa Barbara, California, United States of America","20210519203114","2021-05-19 20:31:14","Default","Debri","0","","1576700","40196"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.440803448911","-119.70837758232","150.18564987183","65","Santa Barbara, California, United States of America","20210519203115","2021-05-19 20:31:15","Default","Debri","0","","1576706","40197"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","2","","34.441077516607","-119.70853195129","149.64989471436","65","Santa Barbara, California, United States of America","20210519203115","2021-05-19 20:31:15","Default","Debri","0","","1576712","40197"
"Primary List","Plastic Fragments","PLASTIC","Hard plastic fragments","PLASTIC","1","","34.441796289918","-119.70850024279","116.7784538269","65","Santa Barbara, California, United States of America","20210526200912","2021-05-26 20:09:12","Default","Debri","0","","1583176","40478"
